Timestamp,Protocol,Source IP,Destination IP,Payload Data
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b'\x16\x03\x03\x00z\x02\x00\x00v\x03\x031\xdd\x1a\x8f\x9f\xec\xdf\x96*\x11\xb3(\xf6\xe6\xd6\x94\x83\xf2CtT\xfc\xd7\x84\xe8\xff\x17\xdc\x84\xad0\xce \xf98\xc5\x80n\xf2+\xcf\xda\xd3\xc9J{\x85<\r^\xd3\xb3\x1a\xd0\x91\xa9:.H\xea\xd4\x81j-o\x13\x02\x00\x00.\x00+\x00\x02\x03\x04\x003\x00$\x00\x1d\x00 \x85 d,\x12\x90\'\xa5\xe6>\xed9\x1b!\x14\xf4Y\x19\xd1\xaf\xf5\xb1\'\x0b\x1e\xf9\xd3\x00\xb1\xd71\x04\x14\x03\x03\x00\x01\x01\x17\x03\x03\x00.b\x15\x8a\xe8\xb5\x80\xd0\x88=\x031\x0e\xa4W\xfd\xcb\x17\x0b\x0f(%\x17F\xdb\x95M\x8f\xbc\xc5H\xacQV\xb5\xd5\x02|\x93\x0c\x03q\xac \xa2\xd4-\x17\x03\x03\r\xf9To}1\xcb\xf5Ys\xf3\x80\xaa\x06\x9c\x1a\xc1\x1eu\x15\xccS\xa1\x1d)\xcbq\x80\xdb\xea\x1d\xec=u\xdd\x8c\xea\x8f\x81\xc6\xfd\xab\x90\xe9\xcbj\x9aQ\xa7\xc4\xcd\xb1\x188\xc9\x93\x1d`\xd30G\x04:\xda\x02M\xad\x91`+\xcb\xf6\xe2\xfb\x03\xa7\x97\x90\xc9\x12\x0b\x94\xa3\xa5\xfb\xbf\x7f\x88\xe8:I8\xbf9\xd26FSKK\x81WF\xb2\x8f\xa7\xe4\x99\xb2\xaa\x83l-F\x85\xb3\xd5Y\x1e\xde;\xf0\x9f3\x89>b=:\xab~\x14(\xb3\x9fh\xf7\x1d\x93\xd9\xe7\xa6\xd5\xfb\x0e\xba\xe6\x9b\xbf\xe8Iq\x17\x95\xf4\x13\xa7\x01\xbeZ\x0f\x86\xc2\x9e/\xe6-\x96reO5\x8d2\x15\xb0\xac\xda\'\xaf\xd0\x10\x7ffq\xc9/\x127\x0e\x01\xffC\xa9\xa9\x90\x00K\x83\xc1\xfb$q\x93\x93BG}\x11\xcb[\x8c\xbd\xf5\xd7@M\x8a\xfc\xc6|H\x88gT\xad\xdc\xf2\xbf\xd1_\xb3\xaf\\\xd6[\x01\xe8\xfdH,\xd86\xa5.\xd2\xcd\x03F4_@\xf1\x94\xa5\xbb8%KkY8\xa5\x9c)+f\x08\x1f\x9a\xa7\x11:\xa9k\xb1\x03\xa9\xd2B\xe2\x0bB&)\x82\xe8|\t\xaeu\x92\xcfv\x05\xda\x8a)\xceQ\x8f\rO\xe8@_O\xbf\x14c\xc8\x86[o2\x848B7@\x9a\xa6\x81\x84\xc6J)\xa3\xe3\xe6\xe4S\x0b\n\x06\x95\xc7+jS\x80\xaf\xcc\xa7k\xd6}\x84\xabIn\xb9(-,<R\x9f\xd0k\x8d\xfa\x98\xcf:J\xe5\xceQ\xa3\x12^(\xad\x14\xf2\x02\xd8\xa6\xe9?G\'T\xd6\x85\x1aw\x82\xf5\xea\xb8\x9bm}\xa1#l\xeb\x05\xad\x9fT\xe2,\xd3\xb7/\x95\xc0\x85aTk+\xade\x98\x05/X\x87\xf9\xe7\x842\x14\xd7O\\\x87(Y\x97\xa0\xfc\xe1\xccy\xa47\xe8\xc4\x16_m""\xc2\x00\xe8/\xff\x06\x8c\x98>\x91\x85\xda`X8^\x9e\x1a\xd5%|\xbdH\t\x18\xf2\x19\x04\xc8\xf6\xe8\x01\x92\xb8\xfeK\xa8\xd2n\x0e\xaf""\x98\x0e\xe2\xbf\xc2k\x9d\xe6R\x14z\xa3\xe5d\xf0&\xdb\x1c}\\\x14\xfe\x113\na%h\xb0\xc4\x8c\x90l\xfbf/\x9cuw\x8e\xb6_\x99 \xa9tZ\xd3\xe7\xbb""\xfea63\xe6\xd4\x16\x8f\x9d+\xdd\x81B\x10\x14\xe1\x92\x1c\x873Po\xa1/\xd4\xab9pK\xf8\xeb]\xb4\x0f\xafw\x0cKV\xb22\xdc\xe6\xbf\xec&\xd9\x0e\xf9\x95\xa4A\xc5\x98\xfdHY8_\xb8f,PY\x0f\x83\xdf\xe8Fd?\xea\xec\xf5\x84i\xfe\xb2T?\xf6\xban$\xf0\xed\x8c^\xaa{4\xd4\t\xd0nR}\xbf,\\oQq\xfc\xdb[\xd3\xa8\x02\x07\xd8.\n~\xbe\x16\xf6\x02\xd4\xc6\xa1\xb1\x11\xd7\xe3<\xcc\xf5\xb1\xbe3\xc8v*\'\x9d\x00\xa0\xe14F?\xc3\xe1\xc7\xfeu\x01d\xad\x84Hg\x05\xa3\xfd:|B\xf7\xb4*\xad\xdb\xef\xf0R\xb4\x90\x18\x85\x17\xef\xa3\xbd\xf8\xf3v$b\xdd\xf4\xac\xca\xa7\x90\xd7\xdb\xf3D:\n\xe3\x1f\x05\x8a\x7f!=2Z\x11\re\x1f6Q!\x162$\xd2\x8c{g\xed<b\n\x98\xf4\xc6?\x84\xa7\xad.\x92\xbe\xe0 [\x9d\x84\xe5\x92\xfc\x832V\x03\xa6B\x1bn\xa0\xad\xe6J\xd6t\xf1s\x85\xef\x10\xf5\x1e\x82W\xc5~\xae\xa5&mbg!D\xe6""\xc2\xf8\xaf\x8ca\x02k\xeb\xd7\x02n{|\x9050L\xde2\x8b+\xb7\xf4\xa5!BIQ\xf3;\xcd\xf2\x05\x8b]8dNz\xed\xb4\xb8\xb6\x0b\x92[\x88\xa557\x99V\x9d\xc2\xc4)\n\xbe\x08\xfa\xe3xD\xc0\x07a#\xce\xf0\xcf\x11\x1a^\n\xb8MN\xe97\x8d`D\x96\xfe\xc3\xd0qrn\x13\x903n&[T\xbc\xb0\x03\x96Z\xfd\xa2\x12\xbf\xd2?6\x98z\x15\x0f\x90c.\x0ec\x9b\xff\xbe\xeeC\xd1X\xa4E\'8\xbf\x05\x8c\xb2\xa2\x11\n\xdd\xdf/^(\xd4#6Q!\xd2\x87\x16\x9ch\x1f\x08\xf3\xfaMk\xae\xf90\xc3kaC\xc3\x86h\x12\xfa~Y\xd3\xd3t\xce\xf5\xdc\'\x15\xef\xd6\x9fy\xf5\xb2\xba\xcap\x8f\xcf\x8d\x17\x86\xf87|S<F\xeb\x9d&\xd2\xb9[6\xfet\xe0\xa5\xdd!B\xc4\x9b\xb5\xac\xb1EyMm\xafU\xbc\xd26\xc4%\x12\xa1\xc3\xa4\x00\'kY\xc1\\\xe4[jj\xdeL\x93\x84\xc7G\xdf)\x99'"
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b'8FEP\xf8\xc5V\xd3\x97\x81v%\x9f\xbc:\xcc\x8auB\xa0\xc4\xbf-g\nmJ\xda\x93\xc1\xc2\xf5\xfb=\xe8\xcd\xf1\x18.\n\xc5\xe4\xc0\xd4\xeb\xd0!\x98\nm\xff\x11w\xd0\xb8!\xc5\xc3\xde\xd4\xf8\x9b\xd1\xefm!j-\xccJ5s[\xba}\x87\xce\x1b\xc0\xf7Cf]N\xa4\xc9;\x9f4g@\xeb\xaf>q\x1c\xe2\xc8}\xfd\x06\xaf\xa6\x87y\xcc\xf3\x18\x82\x15\x16\xd1\xf0\xf8A\x17\x9a\x1b\xd7TE\'\xe4)v\xa0\x8a\xb5|\\\xe4\x8c\x07>\xec\xe3l\xfa+\x01\x8b\xc0B]\x7f\xe7Diq\tT\x9e\x95\x9f\xffH2\xd2\x1b\xe6@\x9e\xe0\x97\xb2\x1b\x9b\x17\xc5o\x96\xfb\x93xK\xcb:.\xa1q\xb6\xe5\xb7\xee-\x13\xd2^\xdb\x0b\x8dC8I\x87n\xd4\xc9\xed\xb7\xfe\x13\xf3\xea\xc7@Bk<\xccc\x03>\x98\x8d{\\\x11\x16\x8e\xbau\n""yD\xad\xd0<\x1b`\xbb\xca\xecG\'\x7f11[\xcet%BZ+K\xdf.\xb1\xf4O{\t\xcb\x9d^\xd0%:\xac\x9e\xe1Y\n\xca\xd5\xa2\xc3\xe4\xde\xd0\x18\x8c\xabkH\x1frR\xe0\xe4\tF\xa5\xc9\xa9\xc3y\x00\x13\x04\x16VX\xadF\xd1\xc2\x85\xdeF\x0c\x04\x9f\xa1\xd0@\xe4o]\xd1\x1f\x16]<-6Y\xc9\x11T\xda\xebI\x8e}RT\xf9#Y\x8f\xe8\x0b\xfa\x07.1\x89\xde\xc1\xdbD\x8b\n^\xd1.\x95\x1c\xcd\xc9/\x8d\xfb\xc3\xd9b\xa8\xdf\x96(\xab\xe2\\n\x15 \xbc\xbf\xa7Q\xf5\xa4\xa0\x93\x0b\x8a\x01\xf2\xc7OTzS\xe8&\xa5\xd1y]\xa6\t\xe4\x87\xbcv\xc7\xce\x00\xc7\xe8i\xcf\xf5\x83\x19\x9f\xed\x0c\x06\x1a\xee\x13BQ\xb9,e\xa8\xdb\xd9\xf7:yI\x96\xf3\x901\xc7\xf3\xaa\r\x13\xc5rK}9\n\x87\xaa\r\xa1e4\x9b\xb9\x9f\x04eZ\xab\xdc\x9eQ\xb3\x8a\xe2\xa9T\xfc\x03\xbb\xbf\xe1X\x0e\x94\x99\xebs\n\xc7rr\xde\xc0\xd8,\xbf\x8e\xa9\xb0TGj\xd6\x00\xf8U""Nx\x03\x1e{gxu\x90#\xe8\x81@{\x94\x969\xbf7\x01r\xac\xd7\x05\xe2\tHC\xf5y\xe8.\xcd$\xf1\xbfn3\xe9{\xb9\x1c\xed1\xfb\xf1\xc8^^\xad\x1e""\xc0\x19\xa03\x12\xf5\xf9\xa3\xa7\xcf\xbb\xb7H\x97V\t\xf2\xb2\xe8\x1d\x9ee\xf0WBd\x08T+\x1a\xff\x04\xff\x12\xce:-5\xf67\x078j\x83\xf4\x18\xee\x99\xb6Oh\xc0S^\xe8\xb8[0\x1a\rhQ\xdd\xe9Zg\xa7\xc3%E\x90l\x1c\xfc%\xde\\o~\x96\xca\xa7\x81\x06\xf5\xa7\x05\x00\xd9\x15ga$\xad/\x06\x11\xaa\xa9^\xd4>\x02 /\xadAI?\xa8\x9b\xfe\xe3\x9e\xcb\xff\xceG\xe1\x91\x92Y\xa7?\x04\x84\x81\xefI0\xb0F$\x89\xbf\xc4!C! \xcdU\xe3\x14\x9f\x04o3+\xb1\x90\x86q\xf2\xa8\x97\xf8\xb3\x06\x84\xf0\xab\x97\x19c\xa00\xd6\x15:\xe1\x02\xff\x85y\xe8""\x9d0\xff\x98\xaf\xd91m\xc8\x8e4Ott4\xc9\xb7cs\xbe\xf0\xcb\x0eg\xc3\x05\x8f\xbb\x8bC\xc1\xfa\nD-\x84d\xe8\x18\xb3u\xa8}O{\xc1\xc6\xee\x13\xd1nrd\xdf)\xb5\x91\xf7c\x1a\xb5\x0f\xb1\x81g\xc9\x19vX\xde\xf2\x1d\x174\x1euLi\x97N\xf6\x86\rC\xa2;\x07q\xbeH\xda\x07\xbf\x11I\xe25\xb4\xedk\xd8\xe6\xf3]\x9e\x16\x0f\xa5i4\xf0#B\x04V\xb5tmB<\xce\xd5\x8f\xd6\xf1\x8f\x81fWCx""p@\xc4\xd7\xea\xe1\xf7R\x1a\x1c\xbcm\xe2\xa1\xdf\xab\xee\x8f\x8c\x97\xde\xde4\xe4\xbb@\xc3HP\xc1\xab\xe9\xf5\xee>\x90\xdcM\xd7\xf8\x1b\xd6HfU\x85\xbc\x87""\x8ej\x95\xcd?g\x08\xaeBG\x16\xc2\x9d*\xde\xff,\xaa\xa0\xc3)&7\xee#\x86\x1f\x01\xd1b?\xa6G\xdd\x84\x9a\x95\xf2\xd8P&K}\xaa\xe3+\x8eu\xf2\xb1\xd2}\xb5\xcb\xc8\xb1^\xb4<K\xad\xdc\xcc9\xa8`P?^W\r\x8e{(|U\xc7\xd9\xf4U\xb7\xa4\x86\xfa^\xe6:\x02\x80lmR\x0f\xea\xe9\xa2\x813\xc9\xa2\xc3\xf7\xc2/t)\x9b\xc4\x07IKO\x12\xe2?7\xf4p\xb7\x10c\xcd\xa1\xc3\x03\x83\xe6\x0eS\x8a\xde\xa0\x83\x82\xb3\x99.jK?\x88D\xbd\xb4\xcf\x9a\xfc\xec\xc9\xfb5\xedIZ6Ss\xb0\xc7a \xba\xddM\x9f\xec\xa2>\xfb\xdc\xab!\xbb\x90z\xb9\x9egA\'"".\x85[\xdb\xf4\x1agea\xec~N\xde\xdf!c\xc7\n\xa5\x9fU\x81\xb9g\x08\x8f\xc3\x1b`\xca\xaa\x90\xa1\x81m\xb2\x19I\x15\x86\xc1\xec\xc3\x8eI|\xbfb\x7f\x82]\x9d\xeb\xa3~A\x00\xfa3q\xadm\xcf*2\xdf\xa1Y\x8f\xe4m\xac\xdc\x14\xc0q\xfb\xbe~\x02D)\xa8<\xbc\xd5\x07:8\x08\xca\nrVq\xba\x06\xb4\xdfR\x02\x94\xd3Q\x1c\xe1z\xe1\xf3\xe6d\x9ay\xa5\x90\xf80\x18\xe9\xcb\xf3\x90\xed\x0e\xbf\xf9Z\xc4!\xe3\x15J\xd0\xb4Z7\xdf7\t\xa8;\t\x84\xaeh6\xe8Zx\xab\x87K/X\x97E\xe0/\x03\xeb\xdf\xb1\xa2\xbd\xb7'"
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b'\x9aH5S\x9a|\x81D\x1b\xcc\xdf\x97\xc8\xc8i\x06P\xf9\x18_\xb9\xbf\xdfF>T\'\xfb\x1cPQ.\xc4\xa5\xa1\xd2\xe0e\x11\xbb\xed\x16\x84K\xb5\x07\xf4\x81\xbb\x14\x8b\xacR\x1e;\x8c\xf9\xb0?\x0fpK\x8d\x9f;u\x9c\x90K\x86ay\x7f\xc1\xbeN\xf2\xe5\x1a\xb0\xfc\x18\xc1\n\x10\xd4\xc0\x163\x84\x88c\xc9\xca)J\xc3RD\x00\xa2y\xef\xc5\x98!Lt\x8d\xfa2\xa1\xb9\xa7\xadV\xd8\x1bY=\xb4\xe0\xfc\x0f\tf\xda\xfc\xe1(?J\x97\xa1N{\xcc\xbaj\xa6\xb18!?\xaf\xabA\xa0\x17K\xd8\xff\\\x88\x8d\xa6xL\x08\xc8C\xe0\x1f\xd1*Y\x1f\xd3b\xf7\x86\x07\\\xe4\xb3Q\x10\xbew\x9fBb_""Xx\xf1\xdbk\xf5\xd8\x82\x05\xf5}W\x87\xd8\x9aP_\xf4\xb9\xf3#)\x0eC\x7f\x0eO\xf4\x94\xe1\x95\r\r( Ymc\xa2n\x84\xebF\xbd\x93\x93Y\xce\xe9m\xdc\xf1\xd8\xdd\xc7,\x97\xb1\x8aE\xee\xd4\xfc\x1a\xcc\x02\xbe\x99\x17\x00\x19\xe6C\xfe\x9b\xac\xd99P\x96\xc2!c\xe3\xe8\x04\x87\xb6\xc1*\x95\xc9w\r0\x190M.T]\x93\xf6\xc5\xc9\xa01b=\n\x9fG3\xd1p>M\xd0d=\xf34\rq\x1f\xd5\x10\xd5y\xe8\x90U\xa7 m!\xe1\xaf\x8dT\xee\x889f\xa4\x14\xc6^%\x07TfM\xa5\xebnM\xac\xa7}\x8c^\xa4b\x16~{z=\xed%lz\xb4\x0f\x98\xae}{a\xdfuF\xe9\x00b\xe3\xf1\xdb%\xd4\xd6x""\xcf\xebm\xf9\xf2k\x0b\xec\xc8\xd9\xb9,\xf8\x986\xd3\x82\xef\x8f[\xfca\xa0cu\x03\xb4\xf4\xb8\xe7\x81JU]D\x86*\n``\xa0\n\xde:\xa26t\xc6\xcd\xf5*\xf0\xd1\xf8\xae\xe9#\x08\x7f\xfa\xacu\x80x=\x9aFE<?L\xaf\xfc\x91f\xdd\x1c\x0c4\x93\xc06\x87H2b\xbe\xd2s\xe6\xe1\x83\xa3\xb6\xf3\xd2\x97t\n\x16\x816;olT\'q  ""n\x15\x8e\xc9\x95\xad\xc0\xc5\xe0\xd9\xb5p<\x06\xed;\xdc\xff\x91\xa3\x1cc\xbd \x17\xbd\xef\xa6\x857\x03\x07b\xa8\xf4\x85\xce\xd6L\xf7\xefu\x8b\xbe\x87\xb6\xe5,9E\xc4\x03\x9b\x16\x10\xd3\x19\xc5\xfdH\xc6B^\xc9\x98\'\xe0\xa7d\x1e\x14\xecK\x1c\xd9B\'\x8eh\xa1\x01\xc5\xce0M\x8f\xa2\xd0\x0f\xeaRu2VD\x86\x02\x81\x8f\xd8B\xa3\x8c)h^\x0f\xbe,\x91\nJAl\xb9\xe5\xf3\xd2]\x18ptLi\xcd\xe1?\xf8g\x18M\xe3\x85\xb7;\xd8D\xc4\x0c\x95\xa5G\x9f\x94\x08Y&\xd2\xa32=\xb9\xf0=6\xd4\xa4\x92OC\xf7~\xb5\xfd\x93\xe0)L&\x1bC\x04\x0f\x84""D\xea\x94\xc3\x84\x9e\xe4\xc4r\xd01\x94\xd4\x1e\xfc\\\xab\xea\t\x1b\xf7\xd0\xfc\xca\x87\x10\x88%}fX\xe5uN!\x99\xba\x8e\xf5\xbe\xfe&\x8c0\xa7oK\x92|\x94!\x1b|u\x9a&^.D\xae\x98\xc5\x97\x84#J\x99\xba\'\x00\xd8z\xf7Ce\xa1\xcf\xc0\\\xf8\xb8 wZ.\xa3ak\x8aUj\t\xe2\x7f\xbe\xb3\xd0G\xdd\x94\x93_\xed\xeeG\x18\xfa\x10ee\x83\xb8\x9f\xb6$\xd6p\x19\xe7\x91\x06s\xb1\xca\n\xec\xa3Eg\xd3\x9c/\x1f>\xcc\xda\x98\xabDa\x1a\xbcG\x8c\xe0%8U\xf1\x7f[\xb7L \xc6\xa9\x1b_\x95\xd3\x80\x81G\xa5\x9a.\xf0\x0fY\xfb\xeeh\x80\x01\x8c\x93\x913\xd0\x97\xc4\xaf\xb5\xddm\xfd,\xfd\x9a\xf4Ha\xe6/8\x83\xfe\x1e\xc7\x9fv\x1f\x02\xdf\xff\xe4@J9\x83Z\xca\xe2\xa57q!\x025\xc3\x8c\xc0\x8c\xceq~u\xa7\x96~\xd2\x18\xbfX}|r#\x89\xd1\x1f\xa7\xc1h\xe7\xc9\xa2@&\xca)\x8f\xb0\x86\xa7\xba\x97\xaf\xc8\xb19\xb3\r\\i|\xea\xb9\xcd\xc4\xbfbv\xbeA\xf3\xf8\xdd\xe35c\xde<\xfedp\xf3\xf1\xf4-\x93!\xcb\xd2|\x1a\x91\x94\xe8!\x8c\x90hOK\x04\xf1\xa1\xa6\x81\xff\xdf\xee]\x0e\xe6\xbc>\x8f\xbess\xc3\xf9\xcf\xc0\x12\xa0\x14O\xa09\xc7\xc2\xae\x13\x89\xf8]\xec\xf9W\xa8\t\xab\x94\x07\xef\xff\t\xf6\xb4\xf7\x81l\xcb\xb3\xe8L\xc04\xdaH\xdc\x07\xc1\xe4ye\x81K\xca\xb3\xean\xd1\x80\x85\x9b@\xba\xf4D\x83\xb9\xbaH\xdc\xa5PA/\x9f\x9d\xd9\x80\xb8\xf6\xa8\x1e\x11\x85\xc7\xe2\x9f@3\xd7F\xe27\xe9\xc7j\xfeL\x13\xb3\x11\xcd\xd2T\xea5\xe9e\xdcG\x02\x17\x16\xacE\xbc\x98\xe5i\xd2&X\xfa3\xedv%\x88\x8ds\xbf\xb0\xba\x01\x11\xa4\x0b\xd8\xce|9\xa9\x95\xfdK\xad\xeb\xa6\xcf\xd0\xb6\x11d\x9df8\x05\xf6\xdb\x00\x8c\xb5^{xu\x999,\xf3\x91?\xe5e*\xbc\xbc\x97\xb6\x95D\x03_y1\x8f\xa9y\x08\x9f\x0b&\xe8\x0e""\r\x0b9\xe6G\xf3\xc4\x89\x03\xc0\xee`\xae\r\xd2k\xf8?k\xd7\xe6\xcfC\xc5\xf8\r\xe6\xe06,\x10E;\x03\xd8VE\xe1\xcb\xe7*I\xedA\xd5\xaa\x02\x05\xcc2 \xfe\xf4\xe1\x14\xbf\xa1j\x07\xf0\x86\x8a\x1bn\x8c\x83\x82\xb58O\x0e7\xaa'"
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b""\xdc\x8c\x8f)\xac\xbc\x96\xa3\x16\xf6\xee=\xb37\xadS\x17\x03\x03\x00a\xef\xea \xdc\x00\x07\x08\xcf\x01\x1e\xf7\x90N@,\xael-\xe6\xac\xda\x18E\x9f\x90\xc8sp\xc2H\xc9\xc5\xd4q\xf3\xe5?o\xedI\x9b\x9e\xac\xdc\\\xc3y\x01\xa8\xb9\xfa\xf5\xd4\x85\xec\xaf^\x0fV:\xf3{\xe3\x1a@\xf8'\x98\xa4(\xa0F\xda\xadW\xd1\xd0\x06\xabxU\x10\xf9\xc7k\x97](\xcbg\xbd\xf1<\x0b\x87P#\x17\x03\x03\x00E\xe4\xb1(4\xde-\x87\x7f=3*#2\x83c[X\xe0\xf9%\r\xe4\xa9\xb5\xd0\xd57\xe5\xef\n3?\xb9\xdd8\xe9/x\xc3\xcc=\xd1e\xa7\x0b){\xac\xbe\xf3\xd2\xef^\x0fw\x92c\x17\x84\xd9\xcc\xc4Qa\xdaC\x99\xf3\xb1"""
2025-06-06 19:25:17,Ether,192.168.1.2,23.48.226.10,No Payload
2025-06-06 19:25:17,Ether,192.168.1.2,23.48.226.10,"b""\x14\x03\x03\x00\x01\x01\x17\x03\x03\x00E\xe0\xbd}\x029ZM\x9e\x18\xca\x83\x04\x9f.1F\x17\x93a\xd2\x88k\x96\xca\xba}\xb1Aul;\x87\xfa 0\xbf\xdf\x05i]\x06\x81\x02d3B\xc6\xdc\x85\x9fG'\xbby\xc3\x91\xd3\xe1\x98\x11\x9dEaX:>\xd0\xb7\xf3"""
2025-06-06 19:25:17,Ether,192.168.1.2,23.48.226.10,"b'\x17\x03\x03\x00K\xf5\xf41\xe8A\xc3zw\x11\xd5#c\xbd\x95\xfd\xbaS\x01\xb9\x9cVE\xa8+\x02q\xd5\x0b\xa9\xa6`\xebgC\xe9\xc7\x96\x1c\x98\xe3,t\xa7\xf7\xca\xc6\x87H\x95\xe7\xaa\x1f\x86\xbc\x8c7\x93m\x85\xe1q6\xdc\xc3\xd7\xd4\xb3\xc8(\xd3\x12\xc1@\xdcG'"
2025-06-06 19:25:17,Ether,192.168.1.2,23.48.226.10,"b'\x17\x03\x03\x00n\xed""\xe3\xf2\xd2\xd2\xf2\xd0O\x06\xb8}\xe9\x89\xfe\xb9\xdcD \x89\x98\xbfI.\xa70CF\x91\xbb\x82\x19\xa6if\xd0~kX}BP\x05[\xc2H5\x1a\x7f\x83\xa9M\xf0\xd3_\x93\x91\x04\x97L\x9f\x9a^\xde\xd9\t\x05\xf8\x99\xeeE{B\xf0%\x9c\x1d\x1cu\xfd\x80\x1d\x90\x08(\x05\x98i&NG\xcf\x9c\x12\xaa*hQ\x00\xe8\xcb\x89\xf2\xc4\xe0\x91\x89\xc0A\x02'"
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,No Payload
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,No Payload
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,No Payload
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b'\x17\x03\x03\x01\x1a\x8c\ro\x07\xe1\x1e0o\xa6n\x8e4\xd1\xe2\xe0e\x9a\xfb\xe2\xb2\xc8t\x13\xb4|sTEs\xa5\x07\x15\x8cQ\xdb\x07\x04a\x10\xf3\x06\xfdr\x1c\xf9\xaa\xe2\xa4HWMy\x88\xb1\x05\xb2\x84%\xfc\xa5\t\x13w\xd9\xac\x89\xe8t""\xeb\x08\x88\xa04\xaa]\x8cxMf\x13Ls\x1cK\xedq\xeb!y5/\x99\xe05(r\xe5>\x96U\xae\xd4\x96\xee\x8c\xcc7\xf6\xf8\x91/\xa8\x8a\x05\xeb\x11\xc3o\xcb,\xa1\x1aA\xd8=\xe2\xe3\n\x9b\x13\x9er\xc7\x89\xe5\xe6\xc5Ju.\x87<3#Ww\xef\x99\xc14\x13r\xb0\xa5Vj\x00\x02\xff\xb5lR%-~\xe0a\xb2\xcf\xac\x17\x9d\xb5\x82,\xea\x03\xff\x18*\xd3u\x91\xcf""*lL\xc0\xcb\xbf}\\C\x9bLw\x94\x8a\x04\r+b8\x087\x08\x84\xe6\xf7\x8c\x9eY\x95\xb8n\xb1c\xef\x06:lk\x13\x02\xdd\xecD4\x08\xcf\x16\xfd\xa1 +\x86\xf6\x99\xd8jQ\x99\x17\x00\x9f\x8cP\xc8E\xfa\xb2\x8f\xe5\xc9\x0b\xa0\x8e\xb0\xd7\x92\x8f\xd4\x9e\x99 -\xc1%_Q\xc4(\xf4\xd4:\xbf\xb8_k\xd9'"
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b'\x17\x03\x03\x01\x1a\xcdO\xd9\xb4pZ\xe5\x83\xf3Ds\xfe\t D\xcei8u\x89\x16\xc2V\xda\xaa\xae\x98\xd11OLS\xd5\x9a\xebB\x16\xa8\xf7FmI\xb6\x98.YD\xfc\xddJ\x88N\x11s\xa36\xdf\xf7\xab\xc19}AsP6ZEZ\x8f \x9en\xa6\xb6\x18\xd7\xaa\x04\x00@n\xf2\xa7\x9bg\xb00m\x8b\xa0\xad\x9aE%^k\x1fb\xb1\xed\xd331\t\xdb\xcb\x9er\xd3\xb9\x11\x81\x0f\xd7&\xf2j\';U\xdd\xda\xe8\x89\x82\xfc\xe2}_\xbdH4~\xbfV\x8810x\x98\x95\xe9T\xb0C_\xd4c\x15c\xdf\xd3\xc5j\xd0\x00tI(\xb9\n\xc9R\xc6\xf9\xc8=\xde\x0f\xd7\xf4\xe1\x00%\x9f\xb2\'8|\x9d\xedR\xa0e\xc4\xb9:\x98\xee\xd9\xbd4O;\xfb\x01\x91\x0b\xbbO;!\xed|\x99\x97\x11\xb8\x1d\x0e\x1ao\xf2?Tc\xa1\xb7&\x1e\xc1\xa3&\\\xde\xc4""\xac\xc7\x0b\r\x88c\xad\xbd\xc8\xc7\xbb\xed\xf0\xc2\xda\x0cIz`pr\xd4^x\x84\x0f\xdfh\x08B\\\xf1\xf0\xc4{b47\xf9\x00\xea\xfdg`\xe8\x0b\xcdX\x88\x03\x0f\xea\xf9\xa1'"
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b'\x17\x03\x03\x008\xc6\xfce\xec,3z`\xadW\xb5\xc9\x01\xbbLTg\xcf\xfb\x1d\x1f\xcf7\x8f\xdf\xd5\xef\xa3f\xbc\xdaiRxFd\xec0g\xb6/S\x19\xd0\x88\xc8iJ\xd0$\xaeM\x15\x8a\xb5m'"
2025-06-06 19:25:17,Ether,23.48.226.10,192.168.1.2,"b'\x17\x03\x03\x00\x1a\xeet\xf8\xf4N**\x9d\xd3}\x80\xc1\xe6\x858\x1b\t\x9f\xddQ\xf8""\xc0.\x9a^'"
2025-06-06 19:25:17,Ether,192.168.1.2,23.48.226.10,No Payload
2025-06-06 19:25:17,Ether,192.168.1.2,23.48.226.10,"b""\x17\x03\x03\x00\x1a\xa2\xdf(~e|\x8e\x0b\xbb\xf3`\x9f\xdbX\xa5\x03&\xba'\xbe\xc1'\xc50\x0b\xec"""
